"","behavior","burst","odba","mean.dxy","mean.dyz","mean.dxz","sd.dxy","sd.dyz","sd.dxz","cov.dxy","cov.dxz","cov.dyz","cor.dxy","cor.dxz","cor.dyz","sk.dx","ku.dx","sk.dy","ku.dy","sk.dz","ku.dz","max.dx","min.dx","amp.dx","max.dy","min.dy","amp.dy","max.dz","min.dz","amp.dz"
"96961","STND",809,18.5949545071717,-0.0408685153645827,0.168835977522083,0.1279674621575,11.7168943825589,12.066587996922,11.981515879355,-21.9323375081574,-24.2801387933314,-24.8483493636428,-0.46956018591189,-0.511354918308477,-0.518252091093679,-0.556216435726245,1.55684037722516,-0.53869284167039,1.54074200915992,-0.447608392186072,1.43539488329688,6.9511607126,-9.5769968748,16.5281575874,7.0234722156,-9.6074967532,16.6309689688,7.56406860575,-9.5343171982,17.09838580395
"97081","STND",810,18.1523928121479,-0.0601278939629163,0.172960007395833,0.112832113432917,11.7908224299396,12.1371897920659,11.9792809979874,-22.3397675927553,-24.0482753594859,-25.2401303212425,-0.47363529990315,-0.504293107178395,-0.521354118111585,-0.397157964991093,1.55310653875337,-0.384917440537388,1.5242564444301,-0.305607940409687,1.45279283088492,7.5627169912,-9.2927515716,16.8554685628,7.6553648914,-9.26374389,16.9191087814,8.204356917,-9.3404967822,17.5448536992
"97201","STND",811,17.936713964175,-0.0607498835295827,0.17403204599625,0.113282162466667,11.7480803246208,12.0699261015858,12.0436199495696,-21.8144356817018,-24.9577190834299,-24.6562359819839,-0.462266177691832,-0.524803126408087,-0.511711271346706,-0.359582114301038,1.55338501366874,-0.3239867756235,1.51586439584826,-0.223342323282336,1.46268592507814,7.6632717708,-9.3038418826,16.9671136534,7.8745275742,-9.21077373925,17.08530131345,8.55704960325,-9.2292447506,17.78629435385
"97321","STND",812,18.6479897278887,-0.0445824818404155,0.174219539634999,0.129637057794583,11.6871449723829,12.153199717471,12.070223757004,-21.2852874251913,-24.9603949320608,-25.3527229669391,-0.452826438725981,-0.521511591292399,-0.522849663646881,-0.559627862964954,1.55999555984427,-0.522033265368393,1.53817546929546,-0.439071828493132,1.43689042430249,6.9936998384,-9.8742892858,16.8679891242,7.1261297928,-9.6525186262,16.778648419,7.56676873925,-9.5525066712,17.11927541045
"97441","STND",813,18.1611364190621,-0.0600913598754167,0.177078550515,0.116987190639583,11.810837164226,12.2578806863002,11.6024595947354,-22.8624529570746,-20.4394559417691,-27.3146152642403,-0.487722159320031,-0.436182273717561,-0.571277690582561,-0.383874352177656,1.55318065593602,-0.399180235242268,1.52700451874866,-0.415280413152566,1.44116973249201,7.5232052814,-9.4051511258,16.9283564072,7.653544226,-9.5474451918,17.2009894178,7.57885431625,-9.5662040876,17.14505840385
"97561","STND",814,18.04454407807,0.00347657155666576,0.16361846207375,0.167095033630416,10.5127536306016,10.8155170849344,12.5613262378019,-14.1820069432612,-34.1972816403103,-13.9521242408267,-0.345256947833,-0.767406236554579,-0.314320000576429,-0.657426296386495,1.56327473536089,-0.662521910353156,1.56034165994899,-0.486978257910728,1.42923382637299,6.4948219986,-9.7185963766,16.2134183752,6.5207761056,-9.4761647602,15.9969408658,7.0056042774,-9.8310711464,16.8366754238
"97681","STND",815,18.5353095114783,-0.02148585381375,0.160492584245417,0.139006730431667,11.427595492567,11.5780557749895,11.7238528130119,-20.1714924242653,-24.1006201847563,-21.9709465132468,-0.447049163665988,-0.540085783589052,-0.487680042772718,-0.716930619406769,1.59163300263997,-0.733846127773001,1.64885440931162,-0.59766327064963,1.45215456653242,6.5705000764,-11.3352056498,17.9057057262,6.9022335014,-12.1169216906,19.019155192,6.8797963724,-10.3490440026,17.228840375
"97801","STND",816,18.0671667855513,-0.0561094790312512,0.171977738392917,0.115868259361666,11.7029163590795,12.1479114764475,12.0430689772441,-21.3322862164727,-24.95992664245,-25.2707527680933,-0.452558118682339,-0.525050540292407,-0.520902711878061,-0.400103381490239,1.55575709241432,-0.345602840112925,1.52051912473295,-0.265854716718135,1.45558021290746,7.6569112296,-9.3736923686,17.0306035982,7.734049159,-9.2956654004,17.0297145594,8.28045670725,-9.2946719002,17.57512860745
"97921","STND",817,19.1054618822988,-0.0209403669433338,0.162054690449167,0.141114323505833,11.7934801891999,12.0740362965624,12.011502152897,-22.6614499483861,-24.0892579580939,-24.7606168829009,-0.483376553608935,-0.501518927724162,-0.514598234439219,-0.690388677812446,1.56054890263351,-0.690299641365951,1.55254672614612,-0.587029819746804,1.42108733474088,6.0513651024,-9.8616813556,15.913046458,5.9663085056,-9.8217036518,15.7880121574,6.96667061025,-9.904798001,16.87146861125
"98041","STND",818,18.4726058049325,-0.0468841082679171,0.17014049601,0.123256387742083,11.7399980900182,11.9828640014753,11.8870294536126,-22.586414411189,-23.7613681039071,-24.070126013046,-0.487618605554587,-0.506978942819727,-0.50439189975841,-0.533965164486662,1.5586755281881,-0.545736183926488,1.53930704016657,-0.428490883645004,1.44086838544338,6.9904691642,-9.6213631376,16.6118323018,6.9594456888,-9.5955025668,16.5549482556,7.8746262846,-9.56806516,17.4426914446
"98161","STND",819,18.9607527289287,-0.0246453294662504,0.160254506496666,0.135609177030416,11.8643707400786,12.0047525000304,11.7545600717724,-23.8296374700497,-22.0454734225559,-24.5866232465404,-0.51191472899383,-0.468749421591964,-0.517962977954219,-0.66691995189633,1.55994312640015,-0.695306689095827,1.55486219248711,-0.595691467296752,1.41833551827907,6.2297618242,-9.8741383666,16.1039001908,6.1493854158,-9.877351105,16.0267365208,6.64326738475,-9.6974021878,16.34066957255
"98281","STND",820,16.4087916229554,-0.0805771130162505,0.167873137815001,0.0872960247987501,11.4011298282083,11.6253735113775,11.3902240925496,-21.4532418586529,-21.3314963767649,-23.0199089316912,-0.492863620869608,-0.490094517204727,-0.516665702007167,-0.0846164934680583,1.54995187211151,-0.125464356228035,1.49769828356479,-0.0394406953368256,1.48178944835426,7.9827935358,-8.3986409786,16.3814345144,8.020444206,-8.54977077925,16.57021498525,8.3423919605,-8.492740354,16.8351323145
"98401","STND",821,18.5251840786096,-0.0301486393808339,0.153753711705417,0.123605072324583,11.3979439802352,11.8535516698083,12.1134479626714,-18.4872682972081,-27.3984783769907,-23.329446638076,-0.397922326219561,-0.596045598077626,-0.49720446273279,-0.65716351430384,1.56095131251414,-0.563960648240194,1.5419543631159,-0.445468032669805,1.44992450091578,6.514713679,-9.8055031808,16.3202168598,6.8349431566,-9.7346750056,16.5696181622,7.31924108075,-9.5473862418,16.86662732255
"98521","STND",822,15.7116072452675,-0.0830126673825013,0.163734802727501,0.0807221353449996,11.1119754808793,11.2783731118519,10.9999491702063,-20.5117374332409,-19.7408755771614,-21.6719983224737,-0.497741142020334,-0.484408835782962,-0.516907709670649,0.0324904187047898,1.55162002034662,-0.0295612411172561,1.48656528795573,0.0561495717657899,1.49155014776188,8.1932181478,-8.051739073,16.2449572208,8.073984892,-8.21525248425,16.28923737625,8.122387819,-7.8978186486,16.0202064676
"98641","STND",823,16.2801373850329,-0.0748075297829153,0.1696539785425,0.0948464487595844,11.1664137699134,11.3920550382107,11.1858374082126,-20.4506080148346,-20.5826534920268,-22.2169827139521,-0.488220609992247,-0.490394743244328,-0.520640674311569,-0.137141002811478,1.5519594076033,-0.16769233279935,1.49981945752331,-0.088903937916578,1.47575483208933,7.828539752,-8.4476888456,16.2762285976,7.6795116584,-8.488908633,16.1684202914,8.14472190725,-8.4122633014,16.55698520865
"98761","STND",824,16.7767707084904,-0.0684666639583333,0.164531765582083,0.0960651016237496,11.2519581703259,11.4908788438957,11.3024719095998,-20.8607425782802,-21.1191149100571,-22.4084909035051,-0.491605955832694,-0.494155027331575,-0.513831921637589,-0.24117158100229,1.5506238749753,-0.274146225836797,1.5126737964818,-0.18071595282095,1.46854799121361,7.6470018858,-8.6523442706,16.2993461564,7.5221015308,-8.6461780326,16.1682795634,8.0928203515,-8.5853132196,16.6781335711
"98881","STND",825,16.3003889197892,-0.0780204858825006,0.164387147462916,0.0863666615804159,11.3071263100062,11.4182754407872,11.5597607504944,-20.5006097220901,-23.4421491752803,-21.3206546110655,-0.472123750788565,-0.540520005281226,-0.486020377898188,-0.110138610669219,1.55171589275493,-0.104995886967201,1.49271690281802,0.0555696741822611,1.49132638183837,8.109683712,-8.6797669684,16.7894506804,8.031819395,-8.5820067825,16.6138261775,8.45545608325,-8.218726206,16.67418228925
"99001","STND",826,18.238983626385,-0.0521248732108343,0.172516214062084,0.12039134085125,11.737427096166,12.0014614322123,11.813480619373,-22.481893370529,-23.0620629596723,-24.655778287761,-0.484552536050257,-0.49375784612178,-0.520595624313607,-0.461188343555213,1.55547163953097,-0.472360077658485,1.53109383199762,-0.387845844895916,1.44517106840743,7.4579648148,-9.571020586,17.0289854008,7.2616694156,-9.4604572374,16.722126653,7.919456006,-9.3868459442,17.3063019502
"99121","STND",827,19.7906594216983,-0.147781303387502,0.161199421871667,0.0134181184841656,13.0992275030422,11.8838737616041,12.0287450653062,-20.7495690438275,-6.46882197457222,-23.05169689808,-0.332452865439386,-0.101848673031556,-0.484745080429365,-0.900247727756502,3.39753483259121,-0.492369319181612,1.53278650994815,-0.351506976545891,1.45175024850857,15.7326340538,-25.1163802592,40.849014313,7.382572718,-9.5102037198,16.8927764378,7.7393220975,-9.9064336072,17.6457557047
"99241","STND",828,18.1941996991625,-0.0449649055037495,0.167385874202084,0.122420968698334,11.8626100707999,12.0791245583609,11.706025392555,-23.5927941264272,-21.6582430188935,-25.1855258968362,-0.504560333267233,-0.46232243828789,-0.527257680774146,-0.407253360877659,1.5572811157458,-0.450415246799331,1.52606473939391,-0.387142068034691,1.44318602353329,7.706532042,-9.6958761008,17.4024081428,7.5008481266,-9.6872425862,17.1880907128,7.64609101375,-9.916123134,17.56221414775
"99361","STND",829,18.7579947681146,-0.0378261395999995,0.167416851695833,0.129590712095833,11.8952155695902,12.0862596443934,11.777347388874,-23.9902969753921,-21.9696508024419,-25.0299218237301,-0.513121982055882,-0.46381976623972,-0.521404140562577,-0.560658383826068,1.55687003517137,-0.611037763281232,1.54449604299292,-0.519681151107222,1.4268880097231,6.9134506074,-9.6645429868,16.5779935942,6.7900891176,-9.641886383,16.4319755006,7.355664304,-9.7080860602,17.0637503642
"99481","STND",830,18.7661704932679,-0.038806189835,0.16422724267125,0.12542105283625,11.7888294217439,12.0959305145743,11.8185489120973,-22.9119482001769,-22.6813960238952,-25.2114662144622,-0.491993054059469,-0.481172069085135,-0.525887731224159,-0.595317249158408,1.55567236246929,-0.610336982978431,1.54692407483173,-0.525774072426395,1.42838375882905,6.7074281704,-9.6423120708,16.3497402412,6.603748658,-9.7466594202,16.3504080782,7.43624027375,-9.6785958348,17.11483610855
"99601","STND",831,18.9387014127662,-0.0310921432516661,0.160679342855833,0.129587199604167,11.7813819618261,11.9318670055377,12.2343694076339,-22.0407033664039,-26.6003678909781,-23.0814050329253,-0.465390588263844,-0.551488137508128,-0.479910037403614,-0.652660416047603,1.56010468374822,-0.633031455708402,1.54864351811277,-0.489596664820999,1.42748531530154,6.7398834742,-10.1525153832,16.8923988574,6.5937768732,-9.6863789924,16.2801558656,7.32489895425,-9.7027355806,17.02763453485
"99721","STND",832,17.7908501466304,-0.0611960771095835,0.169748103505,0.108552026395416,11.6322628893182,11.9020356517228,11.8435112934571,-21.544920108521,-24.0237630392339,-23.9446391277993,-0.467317849436834,-0.521076409920178,-0.510714513258773,-0.384441838638386,1.55507621529581,-0.35961635766226,1.52111100695044,-0.25802865677353,1.45765373804126,7.4418426188,-9.2371830112,16.67902563,7.7071858412,-9.163282721,16.8704685622,8.1154022485,-9.105641877,17.2210441255
"99841","STND",833,18.7921511843054,-0.0366905109629169,0.164558936071668,0.127868425108751,11.9065845092853,12.1399872943671,11.6088534593826,-24.1154622236382,-20.5358879746801,-25.8647201111575,-0.515753964418663,-0.438473808333211,-0.540821653028945,-0.57990606984828,1.55699430821712,-0.63754726590739,1.55860252992735,-0.559214750318251,1.43219997127071,7.172072512,-9.7660832844,16.9381557964,6.7898559492,-10.4383333212,17.2281892704,7.08312121075,-9.8156798386,16.89880104935
"99961","STND",834,18.2871526028613,-0.0489833726033337,0.165622887800833,0.116639515197499,11.7537057870256,11.9453735514474,11.9825059494195,-22.4038427204624,-24.6963703979855,-23.6105705082268,-0.480083570095346,-0.524541509364455,-0.494632810414796,-0.483429838314046,1.55536368626393,-0.480814567226675,1.53315018125617,-0.347471553873452,1.4472384915623,7.3202647404,-9.5364864996,16.85675124,7.3364705996,-9.4940701882,16.8305407878,8.1097411665,-9.4361359622,17.5458771287
"100081","STND",835,18.4133068795758,-0.0393512085025007,0.166037632885417,0.126686424382917,11.5190406415383,11.9534750228141,11.8237670928472,-21.1312363456433,-23.442642805323,-24.6150220079638,-0.467387337281112,-0.504902735827659,-0.525836138531575,-0.570197021443778,1.55881736962282,-0.553914563675458,1.54204473170513,-0.476419183654094,1.43489745088898,6.8816120438,-9.480958022,16.3625700658,7.0261870778,-9.4604167004,16.4866037782,7.4975365045,-9.575111091,17.0726475955
"100201","STND",836,18.4916851658621,-0.0317218104704163,0.157678701244999,0.125956890774583,11.5590823479034,11.8222403232072,11.7770542502425,-21.7168026378299,-23.2442919824873,-23.6898502057245,-0.481639777685431,-0.504302035357032,-0.5129709304056,-0.619291274289158,1.56174224245027,-0.615640550761763,1.54666706012927,-0.51699513263368,1.43435363322439,6.522910628,-9.6108295634,16.1337401914,6.610588808,-9.4085359544,16.0191247624,7.19679522625,-9.7017967398,16.89859196605
"100321","STND",837,18.8389410419771,-0.0148722626408341,0.156077238718333,0.1412049760775,11.3366229232306,11.9105145257705,12.2123073535617,-17.975643976415,-27.9624766737319,-23.7029238802995,-0.388412984775732,-0.600076323566668,-0.50190259140474,-0.720496682011312,1.56072039330227,-0.649414751257283,1.55982568295777,-0.536094941738613,1.42725663828631,5.8824842338,-9.8643576356,15.7468418694,7.0508323718,-10.2586690166,17.3095013884,7.42411867475,-9.6899754092,17.11409408395
"100441","STND",838,18.7691085111542,-0.021405640773751,0.160667646387083,0.139262005613332,11.6655175232318,11.8577181634983,11.7479762228644,-22.8595492617144,-22.6737552812818,-23.514680377812,-0.505962581855245,-0.489651598745269,-0.502730835143503,-0.670978984234921,1.55827691021667,-0.696528375576747,1.55372758767444,-0.583077734321755,1.42117937840587,6.4253581534,-9.6180122668,16.0433704202,6.0686297134,-9.6995062388,15.7681359522,6.727811681,-9.8908347296,16.6186464106
"100561","STND",839,17.2980332160754,-0.0669875796520839,0.169257044629167,0.102269464977083,11.4575817571092,11.7899031955514,11.6467812938904,-21.1935456139702,-22.6906083206324,-23.750589844744,-0.476899687802185,-0.502958718221108,-0.519193771278148,-0.29128834925998,1.55013212711795,-0.289133620080698,1.51644666859745,-0.20645200839346,1.46271019696664,7.6700987798,-8.8903997204,16.5604985002,7.6952281678,-8.9360580764,16.6312862442,8.0970049,-8.8715636086,16.9685685086
"100681","STND",840,18.6546600746483,-0.0391857974125005,0.168558470112916,0.129372672700416,11.6853934123699,12.0572509384618,12.1016611934925,-21.3689282337261,-25.3927352415029,-24.6137376661673,-0.455582256578391,-0.53102808972045,-0.512082380839004,-0.581663068203184,1.5566818319505,-0.539718039718719,1.53976265970483,-0.438268625300624,1.43588518647029,6.793123162,-9.6671201834,16.4602433454,6.9699133436,-9.6392854458,16.6091987894,7.802289329,-9.5901443878,17.3924337168
"100801","STND",841,18.4044534493046,-0.0455331552858338,0.167608266328333,0.122075111042499,11.7310971100737,11.9937518541848,11.8206086116369,-22.6107338120862,-23.0929055572742,-24.4826526778953,-0.489476573234608,-0.49392419555908,-0.51608766317878,-0.512901717394268,1.55356568099216,-0.528005744706959,1.53843190598951,-0.431923865843188,1.43820483931955,7.0297690344,-9.4796588138,16.5094278482,6.9686799122,-9.5687084178,16.53738833,7.90144329075,-9.4856833186,17.38712660935
"100921","STND",842,18.0292524969967,-0.0558388171345834,0.169842762549583,0.114003945415,11.675971834251,12.0719890694356,11.7894428890418,-22.066267488392,-22.7312034809146,-25.3614583297396,-0.478744601215567,-0.486300684938233,-0.533921756766224,-0.402862113229642,1.55384282288389,-0.399732246817852,1.52731918656396,-0.345166639092338,1.44877207952206,7.4541513924,-9.2646706618,16.7188220542,7.5275437456,-9.2551980866,16.7827418322,7.95330402275,-9.315667108,17.26897113075
"101041","STND",843,17.90272981162,-0.0645006356312501,0.175398820891667,0.110898185260417,11.7642647474443,12.0362769818575,12.0108187818668,-22.3206470112353,-24.7139874138735,-24.1982317547554,-0.476213314737578,-0.521431690308313,-0.501676271362941,-0.350059911805805,1.55219346554608,-0.343154329071878,1.5211541927863,-0.222433747934244,1.45993211290761,7.7084381526,-9.2438580254,16.952296178,7.7998611686,-9.2122564912,17.0121176598,8.19884756725,-9.1505500418,17.34939760905
"101161","STND",844,18.2915651110638,-0.0462844006358333,0.168303780140833,0.122019379505001,11.6259815740785,11.9246335690959,11.8517042066409,-21.7008882271317,-23.8370512313499,-24.0842919334759,-0.473026876223264,-0.513944979816359,-0.512308070730639,-0.522915672720464,1.55598107768263,-0.508850313745562,1.53612509675983,-0.408466522450426,1.43954279712796,7.0692498742,-9.4397888272,16.5090387014,7.1211460142,-9.4944749624,16.6156209766,7.639713972,-9.4095543168,17.0492682888
